program_id,category,location,date_aired,speaker_name,speaker_party,speaker_state,speaker_office,syntactic_category,determiner,data_point,full_sentence
152890-1,House Proceeding,"Washington, District of Columbia, United States",Mon Oct 18 00:00:00 1999,"Clifford ""Cliff"" Stearns",R,Florida,U.S. Representative,DT,the,republican,The_DT Republican_JJ
152890-1,House Proceeding,"Washington, District of Columbia, United States",Mon Oct 18 00:00:00 1999,"Clifford ""Cliff"" Stearns",R,Florida,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
152890-1,House Proceeding,"Washington, District of Columbia, United States",Mon Oct 18 00:00:00 1999,"Clifford ""Cliff"" Stearns",R,Florida,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
152890-1,House Proceeding,"Washington, District of Columbia, United States",Mon Oct 18 00:00:00 1999,"Clifford ""Cliff"" Stearns",R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
152931-1,House Proceeding,"Washington, District of Columbia, United States",Mon Oct 18 00:00:00 1999,Curt Weldon,R,Pennsylvania,U.S. Representative,DT,a,republican,a_DT Republican_JJ
152931-1,House Proceeding,"Washington, District of Columbia, United States",Mon Oct 18 00:00:00 1999,Curt Weldon,R,Pennsylvania,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,any,republican,any_DT Republican_NNP
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,every,republican,every_DT Republican_JJ
153133-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 26 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,this,republican,this_DT Republican_JJ
153521-1,House Proceeding,"Washington, District of Columbia, United States",Wed Nov 10 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
153480-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  9 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153480-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  9 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153480-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  9 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
153480-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  9 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
153059-1,House Proceeding,"Washington, District of Columbia, United States",Mon Oct 25 00:00:00 1999,"Clifford ""Cliff"" Stearns",R,Florida,U.S. Representative,DT,this,republican,this_DT Republican_JJ
153124-1,House Proceeding,"Washington, District of Columbia, United States",Mon Oct 25 00:00:00 1999,J.D. Hayworth,R,Arizona,U.S. Representative,DT,some,democrats,some_DT Democrats_NNS
153002-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 21 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_NNP
153002-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 21 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153002-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 21 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_NNP
153002-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 21 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,The_DT Republicans_NNPS
153002-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 21 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
300379-1,House Proceeding,"Washington, District of Columbia, United States",Fri Jul  8 00:00:00 2011,"Louis ""Louie"" B. Jr. Gohmert",R,Texas,U.S. Representative,DT,a,republican,a_DT Republican_JJ
300379-1,House Proceeding,"Washington, District of Columbia, United States",Fri Jul  8 00:00:00 2011,"Louis ""Louie"" B. Jr. Gohmert",R,Texas,U.S. Representative,DT,the,republican,the_DT Republican_NNP
156044-1,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 14 00:00:00 2000,John Mica,R,Florida,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
156044-1,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 14 00:00:00 2000,John Mica,R,Florida,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
156044-1,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 14 00:00:00 2000,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_NNP
156044-1,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 14 00:00:00 2000,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
156044-1,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 14 00:00:00 2000,John Mica,R,Florida,U.S. Representative,DT,this,republican,this_DT Republican_JJ
156044-1,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 14 00:00:00 2000,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_NNP
156044-1,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 14 00:00:00 2000,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
156044-1,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 14 00:00:00 2000,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
156044-1,House Proceeding,"Washington, District of Columbia, United States",Tue Mar 14 00:00:00 2000,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153261-1,House Proceeding,"Washington, District of Columbia, United States",Mon Nov  1 00:00:00 1999,"Gerald ""Jerry"" C. Weller",R,Illinois,U.S. Representative,DT,this,republican,this_DT Republican_JJ
153261-1,House Proceeding,"Washington, District of Columbia, United States",Mon Nov  1 00:00:00 1999,"Gerald ""Jerry"" C. Weller",R,Illinois,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
153261-1,House Proceeding,"Washington, District of Columbia, United States",Mon Nov  1 00:00:00 1999,"Gerald ""Jerry"" C. Weller",R,Illinois,U.S. Representative,DT,this,republican,this_DT Republican_JJ
153261-1,House Proceeding,"Washington, District of Columbia, United States",Mon Nov  1 00:00:00 1999,"Gerald ""Jerry"" C. Weller",R,Illinois,U.S. Representative,DT,this,republican,this_DT Republican_JJ
153261-1,House Proceeding,"Washington, District of Columbia, United States",Mon Nov  1 00:00:00 1999,"Gerald ""Jerry"" C. Weller",R,Illinois,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153261-1,House Proceeding,"Washington, District of Columbia, United States",Mon Nov  1 00:00:00 1999,"Gerald ""Jerry"" C. Weller",R,Illinois,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153261-1,House Proceeding,"Washington, District of Columbia, United States",Mon Nov  1 00:00:00 1999,"Gerald ""Jerry"" C. Weller",R,Illinois,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153261-1,House Proceeding,"Washington, District of Columbia, United States",Mon Nov  1 00:00:00 1999,"Gerald ""Jerry"" C. Weller",R,Illinois,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
153261-1,House Proceeding,"Washington, District of Columbia, United States",Mon Nov  1 00:00:00 1999,"Gerald ""Jerry"" C. Weller",R,Illinois,U.S. Representative,DT,the,republicans,The_DT Republicans_NNPS
153180-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 28 00:00:00 1999,"C. ""Bill"" W. Young",R,Florida,U.S. Representative,DT,a,republican,a_DT Republican_JJ
153180-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 28 00:00:00 1999,"C. ""Bill"" W. Young",R,Florida,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
153303-1,House Proceeding,"Washington, District of Columbia, United States",Mon Nov  1 00:00:00 1999,Peter Hoekstra,R,Michigan,U.S. Representative,DT,this,republican,this_DT Republican_JJ
153303-1,House Proceeding,"Washington, District of Columbia, United States",Mon Nov  1 00:00:00 1999,Peter Hoekstra,R,Michigan,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153551-1,House Proceeding,"Washington, District of Columbia, United States",Thu Nov 11 00:00:00 1999,"Randall ""Duke"" Cunningham",R,California,U.S. Representative,DT,a,democrat,a_DT Democrat_NNP
153551-1,House Proceeding,"Washington, District of Columbia, United States",Thu Nov 11 00:00:00 1999,"Randall ""Duke"" Cunningham",R,California,U.S. Representative,DT,the,republican,the_DT Republican_NNP
153300-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  2 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153300-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  2 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
153300-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  2 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153300-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  2 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_NNP
153300-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  2 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_NNP
153300-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  2 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153300-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  2 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153300-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  2 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_NNP
153300-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov  2 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153423-1,House Proceeding,"Washington, District of Columbia, United States",Mon Nov  8 00:00:00 1999,Earl Blumenauer,D,Oregon,U.S. Representative,DT,the,republican,The_DT Republican_JJ
153690-1,House Proceeding,"Washington, District of Columbia, United States",Wed Nov 17 00:00:00 1999,"Thomas ""Tom"" Tancredo",R,Colorado,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
153690-1,House Proceeding,"Washington, District of Columbia, United States",Wed Nov 17 00:00:00 1999,"Thomas ""Tom"" Tancredo",R,Colorado,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
153690-1,House Proceeding,"Washington, District of Columbia, United States",Wed Nov 17 00:00:00 1999,"Thomas ""Tom"" Tancredo",R,Colorado,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
153690-1,House Proceeding,"Washington, District of Columbia, United States",Wed Nov 17 00:00:00 1999,"Thomas ""Tom"" Tancredo",R,Colorado,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
153690-1,House Proceeding,"Washington, District of Columbia, United States",Wed Nov 17 00:00:00 1999,"Thomas ""Tom"" Tancredo",R,Colorado,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153690-1,House Proceeding,"Washington, District of Columbia, United States",Wed Nov 17 00:00:00 1999,"Thomas ""Tom"" Tancredo",R,Colorado,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153650-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov 16 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153650-1,House Proceeding,"Washington, District of Columbia, United States",Tue Nov 16 00:00:00 1999,John Mica,R,Florida,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
153727-1,House Proceeding,"Washington, District of Columbia, United States",Thu Nov 18 00:00:00 1999,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,The_DT Republican_JJ
153727-1,House Proceeding,"Washington, District of Columbia, United States",Thu Nov 18 00:00:00 1999,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,The_DT Republican_JJ
153727-1,House Proceeding,"Washington, District of Columbia, United States",Thu Nov 18 00:00:00 1999,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,The_DT Republican_JJ
153727-1,House Proceeding,"Washington, District of Columbia, United States",Thu Nov 18 00:00:00 1999,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153727-1,House Proceeding,"Washington, District of Columbia, United States",Thu Nov 18 00:00:00 1999,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153727-1,House Proceeding,"Washington, District of Columbia, United States",Thu Nov 18 00:00:00 1999,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153727-1,House Proceeding,"Washington, District of Columbia, United States",Thu Nov 18 00:00:00 1999,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153727-1,House Proceeding,"Washington, District of Columbia, United States",Thu Nov 18 00:00:00 1999,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153727-1,House Proceeding,"Washington, District of Columbia, United States",Thu Nov 18 00:00:00 1999,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,the_DT Republican_JJ
153727-1,House Proceeding,"Washington, District of Columbia, United States",Thu Nov 18 00:00:00 1999,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,The_DT Republican_JJ
